12c00000-14700000 rw-p 00000000 00:00 0                                  [anon:dalvik-main space (region space)]
7f3118e000-7f31196000 r--p 00000000 fd:00 2355                           /system/lib64/libbinder_ndk.so
7f31196000-7f3119d000 --xp 00008000 fd:00 2355                           /system/lib64/libbinder_ndk.so
7f3119d000-7f3119e000 rw-p 0000f000 fd:00 2355                           /system/lib64/libbinder_ndk.so
7f3119e000-7f3119f000 r--p 00010000 fd:00 2355                           /system/lib64/libbinder_ndk.so
7f3119f000-7f311a0000 rw-p 00000000 00:00 0                              [anon:.bss]
7f311a0000-7f311a1000 r--s 00000000 00:01 39835                          /dev/ashmem/1bc00b93-91e4-4779-bfb4-4017155d21e4 (deleted)
7f311a1000-7f311a3000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f311a3000-7f311a4000 ---p 00000000 00:00 0 
7f311a4000-7f311ac000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f311ac000-7f311d0000 r--s 00000000 fd:00 3068                           /system/usr/hyphen-data/hyph-nn.hyb
7f311d0000-7f311fa000 r--p 00000000 fd:00 2199                           /system/lib64/android.hardware.drm@1.2.so
7f311fa000-7f31233000 --xp 0002a000 fd:00 2199                           /system/lib64/android.hardware.drm@1.2.so
7f31233000-7f31234000 rw-p 00063000 fd:00 2199                           /system/lib64/android.hardware.drm@1.2.so
7f31234000-7f3123d000 r--p 00064000 fd:00 2199                           /system/lib64/android.hardware.drm@1.2.so
7f3123d000-7f3123f000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f3123f000-7f31240000 ---p 00000000 00:00 0 
7f31240000-7f31248000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f31248000-7f3125c000 r--p 00000000 fd:00 2508                           /system/lib64/libmediandk.so
7f3125c000-7f31277000 --xp 00014000 fd:00 2508                           /system/lib64/libmediandk.so
7f31277000-7f31278000 rw-p 0002f000 fd:00 2508                           /system/lib64/libmediandk.so
7f31278000-7f3127b000 r--p 00030000 fd:00 2508                           /system/lib64/libmediandk.so
7f3127b000-7f3127c000 rw-p 00000000 00:00 0                              [anon:.bss]
7f3127c000-7f3127d000 ---p 00000000 00:00 0 
7f3127d000-7f31285000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f31285000-7f31286000 ---p 00000000 00:00 0 
7f31286000-7f3128e000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f3128e000-7f312aa000 r--p 00000000 fd:00 2198                           /system/lib64/android.hardware.drm@1.1.so
7f312aa000-7f312d0000 --xp 0001c000 fd:00 2198                           /system/lib64/android.hardware.drm@1.1.so
7f312d0000-7f312d1000 rw-p 00042000 fd:00 2198                           /system/lib64/android.hardware.drm@1.1.so
7f312d1000-7f312d7000 r--p 00043000 fd:00 2198                           /system/lib64/android.hardware.drm@1.1.so
7f312d7000-7f312d8000 ---p 00000000 00:00 0 
7f312d8000-7f312e0000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f312e0000-7f31304000 r--s 00000000 fd:00 3066                           /system/usr/hyphen-data/hyph-nb.hyb
7f31304000-7f31327000 r--p 00000000 fd:00 2197                           /system/lib64/android.hardware.drm@1.0.so
7f31327000-7f31368000 --xp 00023000 fd:00 2197                           /system/lib64/android.hardware.drm@1.0.so
7f31368000-7f31369000 rw-p 00064000 fd:00 2197                           /system/lib64/android.hardware.drm@1.0.so
7f31369000-7f31370000 r--p 00065000 fd:00 2197                           /system/lib64/android.hardware.drm@1.0.so
7f31370000-7f31372000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f31372000-7f31388000 r--p 00391000 fd:05 2099312                        /data/app/com.instagram.android-J1AUTiM8xAqG02LHuGn26g==/oat/arm64/base.art
7f31388000-7f313a0000 r--p 00000000 fd:00 2503                           /system/lib64/libmediadrm.so
7f313a0000-7f313b7000 --xp 00018000 fd:00 2503                           /system/lib64/libmediadrm.so
7f313b7000-7f313b8000 rw-p 0002f000 fd:00 2503                           /system/lib64/libmediadrm.so
7f313b8000-7f313bf000 r--p 00030000 fd:00 2503                           /system/lib64/libmediadrm.so
7f313bf000-7f313c0000 rw-p 00000000 00:00 0                              [anon:.bss]
7f313c0000-7f313c1000 rw-s 00000000 00:01 332986                         /dev/ashmem/GFXStats-16360 (deleted)
7f313c1000-7f313c3000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f313c3000-7f313c4000 ---p 00000000 00:00 0 
7f313c4000-7f313cc000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f313cc000-7f313cd000 ---p 00000000 00:00 0 
7f313cd000-7f313d5000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f313d5000-7f313d6000 ---p 00000000 00:00 0 
7f313d6000-7f313de000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f313de000-7f313e4000 r--p 00000000 fd:00 2497                           /system/lib64/libmedia2_jni_core.so
7f313e4000-7f313ec000 --xp 00006000 fd:00 2497                           /system/lib64/libmedia2_jni_core.so
7f313ec000-7f313ed000 rw-p 0000e000 fd:00 2497                           /system/lib64/libmedia2_jni_core.so
7f313ed000-7f313ee000 r--p 0000f000 fd:00 2497                           /system/lib64/libmedia2_jni_core.so
7f313ee000-7f313ef000 rw-p 00000000 00:00 0                              [anon:.bss]
7f313ef000-7f313f0000 ---p 00000000 00:00 0 
7f313f0000-7f313f8000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f313f8000-7f313f9000 ---p 00000000 00:00 0 
7f313f9000-7f31401000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f31401000-7f31404000 r--p 00000000 fd:00 2320                           /system/lib64/libamidi.so
7f31404000-7f31407000 --xp 00003000 fd:00 2320                           /system/lib64/libamidi.so
7f31407000-7f31408000 rw-p 00006000 fd:00 2320                           /system/lib64/libamidi.so
7f31408000-7f31409000 r--p 00007000 fd:00 2320                           /system/lib64/libamidi.so
7f31409000-7f3140a000 rw-p 00000000 00:00 0                              [anon:.bss]
7f3140a000-7f31455000 r--s 00000000 fd:00 1202                           /system/fonts/Roboto-Regular.ttf
7f31455000-7f31465000 r--p 00000000 fd:00 2504                           /system/lib64/libmediadrmmetrics_lite.so
7f31465000-7f31476000 --xp 00010000 fd:00 2504                           /system/lib64/libmediadrmmetrics_lite.so
7f31476000-7f31477000 rw-p 00021000 fd:00 2504                           /system/lib64/libmediadrmmetrics_lite.so
7f31477000-7f31479000 r--p 00022000 fd:00 2504                           /system/lib64/libmediadrmmetrics_lite.so
7f31479000-7f3147a000 rw-p 00000000 00:00 0                              [anon:.bss]
7f3147c000-7f3147e000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f3147e000-7f3147f000 ---p 00000000 00:00 0 
7f3147f000-7f31487000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f31487000-7f31488000 ---p 00000000 00:00 0 
7f31488000-7f31490000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f31490000-7f314ae000 r--s 00000000 fd:00 3030                           /system/usr/hyphen-data/hyph-de-ch-1901.hyb
7f314ae000-7f314af000 r--p 00000000 fd:00 2500                           /system/lib64/libmedia_jni_utils.so
7f314af000-7f314b0000 --xp 00001000 fd:00 2500                           /system/lib64/libmedia_jni_utils.so
7f314b0000-7f314b1000 rw-p 00002000 fd:00 2500                           /system/lib64/libmedia_jni_utils.so
7f314b1000-7f314b2000 r--p 00003000 fd:00 2500                           /system/lib64/libmedia_jni_utils.so
7f314b2000-7f314b3000 rw-s 00000000 fd:05 2117815                        /data/data/com.instagram.android/app_errorreporting/sess__000009328-1641178699970-000e1e76-b5be-8d5e-1755-55b851cfc93c/large_suppl_app_lifecycle_prop.txt
7f314b3000-7f314b9000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f314b9000-7f314d7000 r--s 00000000 fd:00 3028                           /system/usr/hyphen-data/hyph-de-1996.hyb
7f314d7000-7f314f7000 r--s 00000000 00:12 3603                           /dev/__properties__/u:object_r:vendor_display_prop:s0
7f314f7000-7f314f8000 r--p 00000000 fd:00 2509                           /system/lib64/libmediandk_utils.so
7f314f8000-7f314fa000 --xp 00001000 fd:00 2509                           /system/lib64/libmediandk_utils.so
7f314fa000-7f314fb000 rw-p 00003000 fd:00 2509                           /system/lib64/libmediandk_utils.so
7f314fb000-7f314fc000 r--p 00004000 fd:00 2509                           /system/lib64/libmediandk_utils.so
7f314fc000-7f31502000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f31502000-7f31503000 ---p 00000000 00:00 0 
7f31503000-7f3150b000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f3150b000-7f3150c000 ---p 00000000 00:00 0 
7f3150c000-7f31514000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f31514000-7f31515000 rw-p 00000000 00:00 0                              [anon:bionic_alloc_small_objects]
7f31515000-7f31519000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f31519000-7f3151a000 ---p 00000000 00:00 0 
7f3151a000-7f31522000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f31526000-7f31527000 ---p 00000000 00:00 0 
7f31527000-7f3152f000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f3152f000-7f31530000 r--p 00000000 fd:00 2324                           /system/lib64/libandroid_runtime_lazy.so
7f31530000-7f31531000 --xp 00001000 fd:00 2324                           /system/lib64/libandroid_runtime_lazy.so
7f31531000-7f31532000 rw-p 00002000 fd:00 2324                           /system/lib64/libandroid_runtime_lazy.so
7f31532000-7f31533000 r--p 00003000 fd:00 2324                           /system/lib64/libandroid_runtime_lazy.so
7f31533000-7f31534000 rw-p 00000000 00:00 0                              [anon:.bss]
7f31534000-7f31535000 rw-s 00000000 fd:05 2117796                        /data/data/com.instagram.android/app_errorreporting/sess__000009328-1641178699970-000e1e76-b5be-8d5e-1755-55b851cfc93c/critical_suppl_app_lifecycle_prop.txt
7f31535000-7f31539000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f31539000-7f3153a000 ---p 00000000 00:00 0 
7f3153a000-7f31542000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f31542000-7f31562000 r--s 00000000 00:12 3555                           /dev/__properties__/u:object_r:log_prop:s0
7f31562000-7f3157e000 r--p 00000000 fd:00 2314                           /system/lib64/libaaudio.so
7f3157e000-7f315a4000 --xp 0001c000 fd:00 2314                           /system/lib64/libaaudio.so
7f315a4000-7f315a5000 rw-p 00042000 fd:00 2314                           /system/lib64/libaaudio.so
7f315a5000-7f315ab000 r--p 00043000 fd:00 2314                           /system/lib64/libaaudio.so
7f315ab000-7f315ac000 rw-p 00000000 00:00 0                              [anon:.bss]
7f315ac000-7f315ca000 r--s 00000000 fd:00 3026                           /system/usr/hyphen-data/hyph-de-1901.hyb
7f315ca000-7f315dc000 r--p 00000000 fd:00 2321                           /system/lib64/libandroid.so
7f315dc000-7f315e9000 --xp 00012000 fd:00 2321                           /system/lib64/libandroid.so
7f315e9000-7f315ea000 rw-p 0001f000 fd:00 2321                           /system/lib64/libandroid.so
7f315ea000-7f315ed000 r--p 00020000 fd:00 2321                           /system/lib64/libandroid.so
7f315ed000-7f315ee000 rw-p 00000000 00:00 0                              [anon:.bss]
7f315ef000-7f315f3000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f315f5000-7f315f7000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f31600000-7f3164b000 r--p 00000000 fd:00 2625                           /system/lib64/libxml2.so
7f3164b000-7f3173a000 --xp 0004b000 fd:00 2625                           /system/lib64/libxml2.so
7f3173a000-7f3173b000 rw-p 0013a000 fd:00 2625                           /system/lib64/libxml2.so
7f3173b000-7f3173e000 r--p 0013b000 fd:00 2625                           /system/lib64/libxml2.so
7f3173e000-7f31740000 rw-p 00000000 00:00 0                              [anon:.bss]
7f31740000-7f31744000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f31744000-7f3174d000 r--s 00000000 fd:00 3044                           /system/usr/hyphen-data/hyph-ga.hyb
7f3174d000-7f3175c000 r--s 00000000 fd:00 3034                           /system/usr/hyphen-data/hyph-en-us.hyb
7f3175c000-7f31761000 r--p 00000000 07:02 110                            /apex/com.android.runtime/lib64/libadbconnection.so
7f31761000-7f31768000 --xp 00005000 07:02 110                            /apex/com.android.runtime/lib64/libadbconnection.so
7f31768000-7f31769000 rw-p 0000c000 07:02 110                            /apex/com.android.runtime/lib64/libadbconnection.so
7f31769000-7f3176a000 r--p 0000d000 07:02 110                            /apex/com.android.runtime/lib64/libadbconnection.so
7f3176a000-7f3176b000 rw-p 00000000 00:00 0                              [anon:.bss]
7f3176b000-7f3176d000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f3176d000-7f3178d000 r--s 00000000 00:12 3527                           /dev/__properties__/u:object_r:exported3_radio_prop:s0
7f3178d000-7f317ad000 r--s 00000000 00:12 3482                           /dev/__properties__/u:object_r:config_prop:s0
7f317ad000-7f317ff000 r--s 00000000 fd:00 1199                           /system/fonts/Roboto-LightItalic.ttf
7f317ff000-7f3198f000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f3198f000-7f31a8f000 rw-p 00000000 00:00 0                              [anon:dalvik-non-moving-space inter region ref bitmap]
7f31a8f000-7f32a8f000 rw-p 00000000 00:00 0                              [anon:dalvik-region-space inter region ref bitmap]
7f32a8f000-7f32c8f000 rw-p 00000000 00:00 0                              [anon:dalvik-rb copying gc mark stack]
7f32c8f000-7f3348f000 rw-p 00000000 00:00 0                              [anon:dalvik-concurrent copying gc mark stack]
7f3348f000-7f3368f000 rw-p 00000000 00:00 0                              [anon:dalvik-rb copying gc mark stack]
7f3368f000-7f33e8f000 rw-p 00000000 00:00 0                              [anon:dalvik-concurrent copying gc mark stack]
7f33e8f000-7f34690000 rw-p 00000000 00:00 0                              [anon:dalvik-live stack]
7f34690000-7f34e91000 rw-p 00000000 00:00 0                              [anon:dalvik-allocation stack]
7f34e91000-7f35292000 rw-p 00000000 00:00 0                              [anon:dalvik-card table]
7f35292000-7f35392000 rw-p 00000000 00:00 0                              [anon:dalvik-large object free list space allocation info map]
7f35392000-7f36392000 rw-p 00000000 00:00 0                              [anon:dalvik-region space live bitmap]
7f36392000-7f36492000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace zygote / non moving space mark-bitmap 0]
7f36492000-7f36592000 rw-p 00000000 00:00 0                              [anon:dalvik-allocspace zygote / non moving space live-bitmap 0]
7f36592000-7f3684e000 r--p 00000000 fd:00 1541                           /system/framework/telephony-common.jar
7f3684e000-7f3693b000 r--p 00000000 fd:00 1401                           /system/framework/ext.jar
7f3693b000-7f370f6000 r--p 01202000 fd:00 1403                           /system/framework/framework.jar
7f370f6000-7f37a50000 r--p 008a9000 fd:00 1403                           /system/framework/framework.jar
7f37a50000-7f382fa000 r--p 00000000 fd:00 1403                           /system/framework/framework.jar
7f382fa000-7f38422000 r--p 00000000 07:02 45                             /apex/com.android.runtime/javalib/apache-xml.jar
7f38422000-7f38578000 r--p 00000000 07:02 46                             /apex/com.android.runtime/javalib/bouncycastle.jar
7f38578000-7f3889e000 r--p 00004000 07:02 47                             /apex/com.android.runtime/javalib/core-libart.jar
7f3889e000-7f38d56000 r--p 00000000 07:02 48                             /apex/com.android.runtime/javalib/core-oj.jar
7f38d56000-7f38d58000 r--p 00000000 fd:00 2328                           /system/lib64/libartpalette-system.so
7f38d58000-7f38d59000 --xp 00002000 fd:00 2328                           /system/lib64/libartpalette-system.so
7f38d59000-7f38d5a000 rw-p 00003000 fd:00 2328                           /system/lib64/libartpalette-system.so
7f38d5a000-7f38d5b000 r--p 00004000 fd:00 2328                           /system/lib64/libartpalette-system.so
7f38d5b000-7f38d5c000 r--s 00000000 00:01 39835                          /dev/ashmem/1bc00b93-91e4-4779-bfb4-4017155d21e4 (deleted)
7f38d5c000-7f38d60000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f38d60000-7f38d6c000 r--s 00000000 fd:00 3032                           /system/usr/hyphen-data/hyph-en-gb.hyb
7f38d6c000-7f38d7d000 r--s 00000000 fd:00 1087                           /system/fonts/NotoSansNewa-Regular.otf
7f38d7d000-7f38d9e000 r--s 00000000 fd:00 981                            /system/fonts/NotoSansAnatolianHieroglyphs-Regular.otf
7f38d9e000-7f38ecb000 r--p 00000000 07:02 117                            /apex/com.android.runtime/lib64/libart.so
7f38ecb000-7f3926f000 --xp 0012d000 07:02 117                            /apex/com.android.runtime/lib64/libart.so
7f3926f000-7f39270000 rwxp 004d1000 07:02 117                            /apex/com.android.runtime/lib64/libart.so
7f39270000-7f39271000 r-xp 004d2000 07:02 117                            /apex/com.android.runtime/lib64/libart.so
7f39271000-7f3934c000 --xp 004d3000 07:02 117                            /apex/com.android.runtime/lib64/libart.so
7f3934c000-7f3934f000 rw-p 005ae000 07:02 117                            /apex/com.android.runtime/lib64/libart.so
7f3934f000-7f39360000 r--p 005b1000 07:02 117                            /apex/com.android.runtime/lib64/libart.so
7f39360000-7f39363000 rw-p 00000000 00:00 0                              [anon:.bss]
7f39364000-7f39368000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f39368000-7f39371000 r--s 00000000 fd:00 3022                           /system/usr/hyphen-data/hyph-cy.hyb
7f39371000-7f39381000 r--s 00000000 fd:00 1071                           /system/fonts/NotoSansMarchen-Regular.otf
7f39381000-7f3939a000 r--p 00000000 07:02 131                            /apex/com.android.runtime/lib64/libdexfile.so
7f3939a000-7f393c2000 --xp 00019000 07:02 131                            /apex/com.android.runtime/lib64/libdexfile.so
7f393c2000-7f393c3000 rw-p 00041000 07:02 131                            /apex/com.android.runtime/lib64/libdexfile.so
7f393c3000-7f393c5000 r--p 00042000 07:02 131                            /apex/com.android.runtime/lib64/libdexfile.so
7f393c5000-7f393cb000 r--s 00000000 fd:00 3038                           /system/usr/hyphen-data/hyph-et.hyb
7f393cb000-7f393e4000 r--s 00000000 fd:00 996                            /system/fonts/NotoSansBhaiksuki-Regular.otf
7f393e4000-7f39400000 r--s 00000000 fd:00 1075                           /system/fonts/NotoSansMongolian-Regular.ttf
7f39400000-7f39a00000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7f39a01000-7f39a03000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f39a05000-7f39a6f000 r--p 00000000 07:08 13                             /apex/com.android.conscrypt/javalib/conscrypt.jar
7f39a6f000-7f39a71000 r--p 00000000 fd:00 2607                           /system/lib64/libtombstoned_client.so
7f39a71000-7f39a74000 --xp 00002000 fd:00 2607                           /system/lib64/libtombstoned_client.so
7f39a74000-7f39a75000 rw-p 00005000 fd:00 2607                           /system/lib64/libtombstoned_client.so
7f39a75000-7f39a76000 r--p 00006000 fd:00 2607                           /system/lib64/libtombstoned_client.so
7f39a76000-7f39a78000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7f39a78000-7f39a85000 r--s 00000000 fd:00 3020                           /system/usr/hyphen-data/hyph-cu.hyb
7f39a85000-7f39a88000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39a88000-7f39a89000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39a89000-7f39d2f000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39d2f000-7f39d30000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39d30000-7f39e79000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39e79000-7f39e7a000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39e7a000-7f39e7b000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39e7b000-7f39e7c000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39e7c000-7f39e7d000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39e7d000-7f39e7e000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39e7e000-7f39e7f000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39e7f000-7f39e82000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39e82000-7f39e83000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7f39e83000-7fb9a85000 r--p 00000000 00:00 0                              [anon:cfi shadow]
7fb9a85000-7fb9ae9000 rw-p 00000000 00:00 0                              [anon:linker_alloc]
7fb9ae9000-7fb9aeb000 r--p 00000000 fd:00 2274                           /system/lib64/android.hidl.token@1.0-utils.so
7fb9aeb000-7fb9aec000 --xp 00002000 fd:00 2274                           /system/lib64/android.hidl.token@1.0-utils.so
7fb9aec000-7fb9aed000 rw-p 00003000 fd:00 2274                           /system/lib64/android.hidl.token@1.0-utils.so
7fb9aed000-7fb9aee000 r--p 00004000 fd:00 2274                           /system/lib64/android.hidl.token@1.0-utils.so
7fb9aee000-7fb9aef000 rw-p 00000000 00:00 0                              [anon:.bss]
7fb9aef000-7fb9af1000 rw-p 00000000 00:00 0                              [anon:dalvik-indirect ref table]
7fb9af1000-7fb9af5000 r--s 00000000 fd:00 3036                           /system/usr/hyphen-data/hyph-es.hyb
7fb9af5000-7fb9b14000 r--s 00000000 fd:00 1153                           /system/fonts/NotoSansYi-Regular.ttf
7fb9b14000-7fb9b24000 r--s 00000000 fd:00 1152                           /system/fonts/NotoSansVai-Regular.ttf
7fb9b24000-7fb9caa000 r--p 00000000 fd:00 2457                           /system/lib64/libhwui.so
7fb9caa000-7fba13b000 --xp 00186000 fd:00 2457                           /system/lib64/libhwui.so
7fba13b000-7fba13c000 rw-p 00617000 fd:00 2457                           /system/lib64/libhwui.so
7fba13c000-7fba163000 r--p 00618000 fd:00 2457                           /system/lib64/libhwui.so
7fba163000-7fba169000 rw-p 00000000 00:00 0                              [anon:.bss]
7fba169000-7fba16b000 r--s 00000000 fd:00 3076                           /system/usr/hyphen-data/hyph-sl.hyb
7fba16b000-7fba16f000 r--s 00000000 fd:02 2399                           /vendor/overlay/framework-res__auto_generated_rro_vendor.apk
7fba16f000-7fba17b000 r--s 00000000 fd:00 1130                           /system/fonts/NotoSansTaiTham-Regular.ttf
7fba17b000-7fba188000 r--s 00000000 fd:00 1126                           /system/fonts/NotoSansSyriacWestern-Regular.ttf
7fba188000-7fba195000 r--s 00000000 fd:00 1124                           /system/fonts/NotoSansSyriacEastern-Regular.ttf
7fba195000-7fba1a1000 r--s 00000000 fd:00 1125                           /system/fonts/NotoSansSyriacEstrangela-Regular.ttf
7fba1a1000-7fba1a2000 r--p 00000000 fd:00 2232                           /system/lib64/android.hardware.media@1.0.so
7fba1a2000-7fba1a3000 --xp 00001000 fd:00 2232                           /system/lib64/android.hardware.media@1.0.so
7fba1a3000-7fba1a4000 rw-p 00002000 fd:00 2232                           /system/lib64/android.hardware.media@1.0.so
7fba1a4000-7fba1a5000 r--p 00003000 fd:00 2232                           /system/lib64/android.hardware.media@1.0.so
7fba1a5000-7fba1a7000 r--s 00000000 fd:00 3062                           /system/usr/hyphen-data/hyph-mn-cyrl.hyb
7fba1a7000-7fba1af000 r--p 00000000 fd:00 1222                           /system/framework/android.hidl.manager-V1.0-java.jar
7fba1af000-7fba1c8000 r--s 00000000 fd:00 1056                           /system/fonts/NotoSansLepcha-Regular.ttf
7fba1c8000-7fba1ca000 r--p 00000000 fd:00 2502                           /system/lib64/libmedia_omx_client.so
7fba1ca000-7fba1cd000 --xp 00002000 fd:00 2502                           /system/lib64/libmedia_omx_client.so
7fba1cd000-7fba1ce000 rw-p 00005000 fd:00 2502                           /system/lib64/libmedia_omx_client.so
7fba1ce000-7fba1cf000 r--p 00006000 fd:00 2502                           /system/lib64/libmedia_omx_client.so
7fba1cf000-7fba1d8000 r--s 00000000 fd:00 1058                           /system/fonts/NotoSansLinearA-Regular.otf
7fba1d8000-7fba1f9000 r--s 00000000 fd:00 987                            /system/fonts/NotoSansBamum-Regular.ttf
7fba1f9000-7fba215000 r--s 00000000 fd:00 1081                           /system/fonts/NotoSansMyanmarUI-Bold.otf
7fba215000-7fba239000 r--p 00000000 fd:00 2609                           /system/lib64/libunwindstack.so
7fba239000-7fba26d000 --xp 00024000 fd:00 2609                           /system/lib64/libunwindstack.so
7fba26d000-7fba26e000 rw-p 00058000 fd:00 2609                           /system/lib64/libunwindstack.so
7fba26e000-7fba272000 r--p 00059000 fd:00 2609                           /system/lib64/libunwindstack.so
7fba272000-7fba273000 rw-p 00000000 00:00 0                              [anon:.bss]
7fba273000-7fba27a000 r--s 00000000 fd:00 1111                           /system/fonts/NotoSansSharada-Regular.otf
7fba27a000-7fba289000 r--s 00000000 fd:00 1059                           /system/fonts/NotoSansLinearB-Regular.ttf
7fba289000-7fba2a6000 r--s 00000000 fd:00 1082                           /system/fonts/NotoSansMyanmarUI-Medium.otf
7fba2a6000-7fba2ab000 r--p 00000000 fd:00 2511                           /system/lib64/libmeminfo.so
7fba2ab000-7fba2b1000 --xp 00005000 fd:00 2511                           /system/lib64/libmeminfo.so
7fba2b1000-7fba2b2000 rw-p 0000b000 fd:00 2511                           /system/lib64/libmeminfo.so
7fba2b2000-7fba2b3000 r--p 0000c000 fd:00 2511                           /system/lib64/libmeminfo.so
7fba2b3000-7fba2b4000 rw-p 00000000 00:00 0                              [anon:.bss]
7fba2b4000-7fba2b6000 r--s 00000000 fd:00 3042                           /system/usr/hyphen-data/hyph-fr.hyb
7fba2b6000-7fba2bc000 r--s 00000000 fd:00 1074                           /system/fonts/NotoSansMiao-Regular.otf
7fba2bc000-7fba2cb000 r--s 00000000 fd:00 1042                           /system/fonts/NotoSansKaithi-Regular.ttf
7fba2cb000-7fba372000 r--p 00000000 07:02 139                            /apex/com.android.runtime/lib64/libicuuc.so
7fba372000-7fba465000 --xp 000a7000 07:02 139                            /apex/com.android.runtime/lib64/libicuuc.so
7fba465000-7fba466000 rw-p 0019a000 07:02 139                            /apex/com.android.runtime/lib64/libicuuc.so
7fba466000-7fba47a000 r--p 0019b000 07:02 139                            /apex/com.android.runtime/lib64/libicuuc.so
7fba47a000-7fba47c000 rw-p 00000000 00:00 0                              [anon:.bss]
7fba47c000-7fba47d000 rw-s 00000000 fd:05 2115953                        /data/data/com.instagram.android/app_errorreporting/sess__000009328-1641178699970-000e1e76-b5be-8d5e-1755-55b851cfc93c/qpl0
7fba47d000-7fba481000 r--p 00000000 fd:00 1221                           /system/framework/android.hidl.base-V1.0-java.jar
7fba481000-7fba4fd000 r--p 00000000 fd:00 2583                           /system/lib64/libstagefright.so
7fba4fd000-7fba617000 --xp 0007c000 fd:00 2583                           /system/lib64/libstagefright.so
7fba617000-7fba618000 rw-p 00196000 fd:00 2583                           /system/lib64/libstagefright.so
7fba618000-7fba628000 r--p 00197000 fd:00 2583                           /system/lib64/libstagefright.so
7fba628000-7fba629000 rw-p 00000000 00:00 0                              [anon:.bss]
7fba629000-7fba645000 r--s 00000000 fd:00 1083                           /system/fonts/NotoSansMyanmarUI-Regular.otf
7fba645000-7fba667000 r--s 00000000 fd:00 1183                           /system/fonts/NotoSerifMyanmar-Bold.otf
7fba667000-7fba66f000 r--p 00000000 fd:00 2626                           /system/lib64/libz.so
7fba66f000-7fba67e000 --xp 00008000 fd:00 2626                           /system/lib64/libz.so
7fba67e000-7fba67f000 rw-p 00017000 fd:00 2626                           /system/lib64/libz.so
7fba67f000-7fba680000 r--p 00018000 fd:00 2626                           /system/lib64/libz.so
7fba680000-7fba683000 r--s 00000000 fd:05 1838                           /data/resource-cache/vendor@overlay@framework-res__auto_generated_rro_vendor.apk@idmap
7fba683000-7fba686000 r--p 00000000 fd:00 2526                           /system/lib64/libnetdbpf.so
7fba686000-7fba68c000 --xp 00003000 fd:00 2526                           /system/lib64/libnetdbpf.so
7fba68c000-7fba68d000 rw-p 00009000 fd:00 2526                           /system/lib64/libnetdbpf.so
