12c00000-12e40000 rw-p 00000000 00:00 0                                  [anon:dalvik-main space (region space)]
7ecca90000-7eccaa5000 --xp 0000a000 fd:00 2391                           /system/lib64/libcodec2_client.so
7eccaa5000-7eccaa6000 rw-p 0001f000 fd:00 2391                           /system/lib64/libcodec2_client.so
7eccaa6000-7eccaa8000 r--p 00020000 fd:00 2391                           /system/lib64/libcodec2_client.so
7eccaa8000-7eccaa9000 rw-p 00000000 00:00 0                              [anon:.bss]
7eccad4000-7eccb09000 r--p 00000000 fd:00 2393                           /system/lib64/libcodec2_vndk.so
7eccb09000-7eccb6b000 --xp 00035000 fd:00 2393                           /system/lib64/libcodec2_vndk.so
7eccb6b000-7eccb6c000 rw-p 00097000 fd:00 2393                           /system/lib64/libcodec2_vndk.so
7eccb6c000-7eccb70000 r--p 00098000 fd:00 2393                           /system/lib64/libcodec2_vndk.so
7eccb70000-7eccb71000 rw-p 00000000 00:00 0                              [anon:.bss]
7eccb94000-7eccbb1000 r--p 00000000 fd:00 2591                           /system/lib64/libstagefright_omx.so
7eccbb1000-7eccbd6000 --xp 0001d000 fd:00 2591                           /system/lib64/libstagefright_omx.so
7eccbd6000-7eccbd7000 rw-p 00042000 fd:00 2591                           /system/lib64/libstagefright_omx.so
7eccbd7000-7eccbdd000 r--p 00043000 fd:00 2591                           /system/lib64/libstagefright_omx.so
7eccbdd000-7eccbde000 rw-p 00000000 00:00 0                              [anon:.bss]
7eccc00000-7eccc10000 r--p 00000000 fd:00 2585                           /system/lib64/libstagefright_bufferpool@2.0.1.so
7eccc10000-7eccc25000 --xp 00010000 fd:00 2585                           /system/lib64/libstagefright_bufferpool@2.0.1.so
7eccc25000-7eccc26000 rw-p 00025000 fd:00 2585                           /system/lib64/libstagefright_bufferpool@2.0.1.so
7eccc26000-7eccc28000 r--p 00026000 fd:00 2585                           /system/lib64/libstagefright_bufferpool@2.0.1.so
7eccc28000-7eccc29000 rw-p 00000000 00:00 0                              [anon:.bss]
7eccc6e000-7eccc81000 r--p 00000000 fd:00 2571                           /system/lib64/libsfplugin_ccodec_utils.so
7eccc81000-7ecccb0000 --xp 00013000 fd:00 2571                           /system/lib64/libsfplugin_ccodec_utils.so
7ecccb0000-7ecccb1000 rw-p 00042000 fd:00 2571                           /system/lib64/libsfplugin_ccodec_utils.so
7ecccb1000-7ecccb3000 r--p 00043000 fd:00 2571                           /system/lib64/libsfplugin_ccodec_utils.so
7ecccb3000-7ecccb4000 rw-p 00000000 00:00 0                              [anon:.bss]
7ecccc1000-7ecccd7000 r--p 00000000 fd:00 2229                           /system/lib64/android.hardware.media.bufferpool@2.0.so
7ecccd7000-7ecccf1000 --xp 00016000 fd:00 2229                           /system/lib64/android.hardware.media.bufferpool@2.0.so
7ecccf1000-7ecccf2000 rw-p 00030000 fd:00 2229                           /system/lib64/android.hardware.media.bufferpool@2.0.so
7ecccf2000-7ecccf7000 r--p 00031000 fd:00 2229                           /system/lib64/android.hardware.media.bufferpool@2.0.so
7eccd08000-7eccd09000 r--p 00000000 fd:00 2390                           /system/lib64/libcodec2.so
7eccd09000-7eccd0a000 --xp 00001000 fd:00 2390                           /system/lib64/libcodec2.so
7eccd0a000-7eccd0b000 rw-p 00002000 fd:00 2390                           /system/lib64/libcodec2.so
7eccd0b000-7eccd0c000 r--p 00003000 fd:00 2390                           /system/lib64/libcodec2.so
7eccd69000-7eccd90000 r--p 00000000 fd:00 2570                           /system/lib64/libsfplugin_ccodec.so
7eccd90000-7eccdef000 --xp 00027000 fd:00 2570                           /system/lib64/libsfplugin_ccodec.so
7eccdef000-7eccdf0000 rw-p 00086000 fd:00 2570                           /system/lib64/libsfplugin_ccodec.so
7eccdf0000-7eccdf7000 r--p 00087000 fd:00 2570                           /system/lib64/libsfplugin_ccodec.so
7eccdf7000-7eccdf8000 rw-p 00000000 00:00 0                              [anon:.bss]
7ecce28000-7ecce2e000 r--p 00000000 fd:00 2593                           /system/lib64/libstagefright_xmlparser.so
7ecce2e000-7ecce3c000 --xp 00006000 fd:00 2593                           /system/lib64/libstagefright_xmlparser.so
7ecce3c000-7ecce3d000 rw-p 00014000 fd:00 2593                           /system/lib64/libstagefright_xmlparser.so
7ecce3d000-7ecce3e000 r--p 00015000 fd:00 2593                           /system/lib64/libstagefright_xmlparser.so
7ecce55000-7ecce8b000 r--p 00000000 fd:00 2586                           /system/lib64/libstagefright_bufferqueue_helper.so
7ecce8b000-7eccedb000 --xp 00036000 fd:00 2586                           /system/lib64/libstagefright_bufferqueue_helper.so
7eccedb000-7eccedc000 rw-p 00086000 fd:00 2586                           /system/lib64/libstagefright_bufferqueue_helper.so
7eccedc000-7ecceec000 r--p 00087000 fd:00 2586                           /system/lib64/libstagefright_bufferqueue_helper.so
7ecceec000-7ecceed000 rw-p 00000000 00:00 0                              [anon:.bss]
7eccf38000-7ecd5a0000 ---p 00000000 00:00 0 
7ecd5a0000-7ecd5a2000 rw-p 00000000 00:00 0 
7ecd5a2000-7ecdf38000 ---p 00000000 00:00 0 
7ecdf38000-7ecdf39000 ---p 00000000 00:00 0 
7ecdf39000-7ecdf3a000 ---p 00000000 00:00 0 
7ecdf3a000-7ece040000 rw-p 00000000 00:00 0 
7ece040000-7ece042000 ---p 00000000 00:00 0 
7ece042000-7ece043000 ---p 00000000 00:00 0 
7ece043000-7ece149000 rw-p 00000000 00:00 0 
7ece149000-7ece14a000 ---p 00000000 00:00 0 
7ece152000-7ece183000 rw-s 00000000 00:01 184169                         /dev/ashmem/MessageQueue (deleted)
7ece183000-7ece184000 ---p 00000000 00:00 0 
7ece184000-7ece18c000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ece18c000-7ece1ac000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7ece1ac000-7ece1ae000 r--p 00000000 fd:00 1490                           /system/framework/oat/arm64/com.android.media.remotedisplay.odex
7ece1ae000-7ece1af000 r--s 00000000 fd:00 1491                           /system/framework/oat/arm64/com.android.media.remotedisplay.vdex
7ece1af000-7ece1b0000 r--p 00002000 fd:00 1490                           /system/framework/oat/arm64/com.android.media.remotedisplay.odex
7ece1b0000-7ece1b1000 rw-p 00003000 fd:00 1490                           /system/framework/oat/arm64/com.android.media.remotedisplay.odex
7ece1b7000-7ece1b8000 ---p 00000000 00:00 0 
7ece1b8000-7ece1c0000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ece1c0000-7ece1c1000 ---p 00000000 00:00 0 
7ece1c1000-7ece1c9000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ece1c9000-7ece1ca000 ---p 00000000 00:00 0 
7ece1ca000-7ece1d2000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ece201000-7ece232000 rw-s 00000000 00:01 184169                         /dev/ashmem/MessageQueue (deleted)
7ece23e000-7ece23f000 ---p 00000000 00:00 0 
7ece23f000-7ece240000 ---p 00000000 00:00 0 
7ece240000-7ece33a000 rw-p 00000000 00:00 0 
7ece33a000-7ece33b000 ---p 00000000 00:00 0 
7ece33b000-7ece4e7000 r--p 007c6000 fd:03 113                            /product/app/webview/webview.apk
7ece4e7000-7ecf1a6000 ---p 00000000 00:00 0 
7ecf1a6000-7ecf1a8000 rw-p 00000000 00:00 0 
7ecf1a8000-7ecf8ba000 ---p 00000000 00:00 0 
7ecf8ba000-7ecf8bc000 rw-p 00000000 00:00 0 
7ecf8bc000-7ed06fc000 ---p 00000000 00:00 0 
7ed06fc000-7ed06fe000 rw-p 00000000 00:00 0 
7ed06fe000-7ed14e7000 ---p 00000000 00:00 0 
7ed14e7000-7ed14e8000 ---p 00000000 00:00 0 
7ed14e8000-7ed14e9000 ---p 00000000 00:00 0 
7ed14e9000-7ed15ef000 rw-p 00000000 00:00 0 
7ed15ef000-7ed15f0000 ---p 00000000 00:00 0 
7ed15f0000-7ed15f1000 ---p 00000000 00:00 0 
7ed15f1000-7ed15f9000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ed15f9000-7ed15fa000 ---p 00000000 00:00 0 
7ed15fa000-7ed1602000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ed1602000-7ed1603000 ---p 00000000 00:00 0 
7ed1603000-7ed160b000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ed160b000-7ed160c000 ---p 00000000 00:00 0 
7ed160c000-7ed1614000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ed162f000-7ed163f000 rw-s 00000000 00:01 181905                         /dev/ashmem/shared_memory/CAAE99C752FCD5ED05B04D54EE395D32 (deleted)
7ed163f000-7ed164f000 rw-s 00000000 00:01 181904                         /dev/ashmem/shared_memory/55A39763D3D8F93DE4CD2252E4B35180 (deleted)
7ed1684000-7ed16c4000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7ed16c4000-7ed16c5000 ---p 00000000 00:00 0 
7ed16c5000-7ed16c6000 ---p 00000000 00:00 0 
7ed16c6000-7ed17c0000 rw-p 00000000 00:00 0 
7ed17c0000-7ed17c1000 ---p 00000000 00:00 0 
7ed17c1000-7ed1861000 rw-p 00000000 00:00 0                              [anon:dalvik-CompilerMetadata]
7ed1861000-7ed1862000 ---p 00000000 00:00 0 
7ed1862000-7ed195d000 rw-p 00000000 00:00 0 
7ed195d000-7ed195f000 ---p 00000000 00:00 0 
7ed195f000-7ed1a5a000 rw-p 00000000 00:00 0 
7ed1a5a000-7ed1a5b000 ---p 00000000 00:00 0 
7ed1a5b000-7ed1ddb000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7ed1ddb000-7ed1ddc000 ---p 00000000 00:00 0 
7ed1ddc000-7ed1ddd000 ---p 00000000 00:00 0 
7ed1ddd000-7ed1ed7000 rw-p 00000000 00:00 0 
7ed1ed7000-7ed1ed9000 ---p 00000000 00:00 0 
7ed1ed9000-7ed1eda000 ---p 00000000 00:00 0 
7ed1eda000-7ed1fd4000 rw-p 00000000 00:00 0 
7ed1fd4000-7ed1fd5000 ---p 00000000 00:00 0 
7ed1fd5000-7ed20d3000 r--p 00000000 00:12 22485                          /dev/hwbinder
7ed20d3000-7ed20d8000 r--p 00000000 fd:02 1909                           /vendor/lib64/hw/gralloc.msmnile.so
7ed20d8000-7ed20dc000 --xp 00005000 fd:02 1909                           /vendor/lib64/hw/gralloc.msmnile.so
7ed20dc000-7ed20dd000 rw-p 00009000 fd:02 1909                           /vendor/lib64/hw/gralloc.msmnile.so
7ed20dd000-7ed20de000 r--p 0000a000 fd:02 1909                           /vendor/lib64/hw/gralloc.msmnile.so
7ed20de000-7ed20df000 rw-p 00000000 00:00 0                              [anon:.bss]
7ed20e4000-7ed20f4000 rw-s 00000000 00:01 181903                         /dev/ashmem/shared_memory/A1E9602F6CEE5B3CAD2236E6DBA9D8DC (deleted)
7ed20f4000-7ed2104000 rw-s 00000000 00:01 181902                         /dev/ashmem/shared_memory/80A62861DD2348F4B294A77C8E141447 (deleted)
7ed2104000-7ed2105000 ---p 00000000 00:00 0 
7ed2105000-7ed210d000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ed210d000-7ed210e000 ---p 00000000 00:00 0 
7ed210e000-7ed2116000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ed2116000-7ed2117000 ---p 00000000 00:00 0 
7ed2117000-7ed211f000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ed211f000-7ed212f000 rw-s 00000000 00:01 185668                         /dev/ashmem/shared_memory/025EB4033F7CC2F1D45D62AD979DF113 (deleted)
7ed213b000-7ed213c000 ---p 00000000 00:00 0 
7ed213c000-7ed2237000 rw-p 00000000 00:00 0 
7ed2237000-7ed2239000 ---p 00000000 00:00 0 
7ed2239000-7ed223a000 ---p 00000000 00:00 0 
7ed223a000-7ed2340000 rw-p 00000000 00:00 0 
7ed2340000-7ed2341000 ---p 00000000 00:00 0 
7ed2341000-7ed2941000 rw-p 00000000 00:00 0                              [anon:libc_malloc]
7ed2941000-7ed34f2000 ---p 00000000 00:00 0 
7ed34f2000-7ed34f4000 rw-p 00000000 00:00 0 
7ed34f4000-7ed3941000 ---p 00000000 00:00 0 
7ed3941000-7ed39c2000 r--p 00000000 fd:05 2119424                        /data/app/com.king.candycrushsaga-PLBy10I-thXfvYnXXqzvxA==/oat/arm64/base.odex
7ed39c2000-7ed3adc000 r-xp 00081000 fd:05 2119424                        /data/app/com.king.candycrushsaga-PLBy10I-thXfvYnXXqzvxA==/oat/arm64/base.odex
7ed3adc000-7ed3add000 r--p 0019b000 fd:05 2119424                        /data/app/com.king.candycrushsaga-PLBy10I-thXfvYnXXqzvxA==/oat/arm64/base.odex
7ed3add000-7ed3ae1000 rw-p 00000000 00:00 0                              [anon:.bss]
7ed3ae1000-7ed42b5000 r--s 00000000 fd:05 2119425                        /data/app/com.king.candycrushsaga-PLBy10I-thXfvYnXXqzvxA==/oat/arm64/base.vdex
7ed42b5000-7ed42b6000 r--p 0019c000 fd:05 2119424                        /data/app/com.king.candycrushsaga-PLBy10I-thXfvYnXXqzvxA==/oat/arm64/base.odex
7ed42b6000-7ed42b7000 rw-p 0019d000 fd:05 2119424                        /data/app/com.king.candycrushsaga-PLBy10I-thXfvYnXXqzvxA==/oat/arm64/base.odex
7ed42b7000-7ed42b8000 ---p 00000000 00:00 0 
7ed42b8000-7ed42c0000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ed42c0000-7ed42d0000 rw-s 00000000 00:01 185667                         /dev/ashmem/shared_memory/D6FFA41A2AED5B746520E053871D78B8 (deleted)
7ed42d0000-7ed42e0000 rw-s 00000000 00:01 184893                         /dev/ashmem/shared_memory/C88091192C40776AA9F3453510424887 (deleted)
7ed42e0000-7ed42f0000 rw-s 00000000 00:01 185665                         /dev/ashmem/shared_memory/01FE214009E2A6C73CA642542E742EDA (deleted)
7ed42f0000-7ed42f1000 ---p 00000000 00:00 0 
7ed42f1000-7ed42f9000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7ed42f9000-7ed5110000 ---p 00000000 00:00 0 
7ed5110000-7ed5112000 rw-p 00000000 00:00 0 
7ed5112000-7ed5f00000 ---p 00000000 00:00 0 
7ed5f00000-7ed5f02000 rw-p 00000000 00:00 0 
7ed5f02000-7ed6878000 ---p 00000000 00:00 0 
7ed6878000-7ed687a000 rw-p 00000000 00:00 0 
7ed687a000-7ed7e7c000 ---p 00000000 00:00 0 
7ed7e7c000-7ed7e7e000 rw-p 00000000 00:00 0 
7ed7e7e000-7ed8bf4000 ---p 00000000 00:00 0 
7ed8bf4000-7ed8bf6000 rw-p 00000000 00:00 0 
7ed8bf6000-7ed9fea000 ---p 00000000 00:00 0 
7ed9fea000-7ed9fec000 rw-p 00000000 00:00 0 
7ed9fec000-7edaa00000 ---p 00000000 00:00 0 
7edaa00000-7edaa02000 rw-p 00000000 00:00 0 
7edaa02000-7edbc98000 ---p 00000000 00:00 0 
7edbc98000-7edbc9a000 rw-p 00000000 00:00 0 
7edbc9a000-7edce1e000 ---p 00000000 00:00 0 
7edce1e000-7edce20000 rw-p 00000000 00:00 0 
7edce20000-7edde44000 ---p 00000000 00:00 0 
7edde44000-7edde46000 rw-p 00000000 00:00 0 
7edde46000-7ede6ec000 ---p 00000000 00:00 0 
7ede6ec000-7ede6ee000 rw-p 00000000 00:00 0 
7ede6ee000-7edf2f9000 ---p 00000000 00:00 0 
7edf2f9000-7edf2fa000 r--p 00000000 fd:00 2329                           /system/lib64/libashmemd_client.so
7edf2fa000-7edf2fb000 --xp 00001000 fd:00 2329                           /system/lib64/libashmemd_client.so
7edf2fb000-7edf2fc000 rw-p 00002000 fd:00 2329                           /system/lib64/libashmemd_client.so
7edf2fc000-7edf2fd000 r--p 00003000 fd:00 2329                           /system/lib64/libashmemd_client.so
7edf2fd000-7edf2fe000 rw-p 00000000 00:00 0                              [anon:.bss]
7edf304000-7edf305000 ---p 00000000 00:00 0 
7edf305000-7edf30d000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7edf30d000-7edf32d000 rw-s 00000000 00:01 184042                         /dev/ashmem/shared_memory/D2DA95F4B06EC34560C7041D7102F22A (deleted)
7edf32d000-7edf331000 r--p 00000000 fd:00 2281                           /system/lib64/ashmemd_aidl_interface-cpp.so
7edf331000-7edf332000 --xp 00004000 fd:00 2281                           /system/lib64/ashmemd_aidl_interface-cpp.so
7edf332000-7edf333000 rw-p 00005000 fd:00 2281                           /system/lib64/ashmemd_aidl_interface-cpp.so
7edf333000-7edf335000 r--p 00006000 fd:00 2281                           /system/lib64/ashmemd_aidl_interface-cpp.so
7edf335000-7edf336000 rw-p 00000000 00:00 0                              [anon:.bss]
7edf33b000-7edf33c000 ---p 00000000 00:00 0 
7edf33c000-7edf344000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7edf344000-7edf345000 ---p 00000000 00:00 0 
7edf345000-7edf34d000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7edf34d000-7edf35a000 r--s 0802c000 fd:03 113                            /product/app/webview/webview.apk
7edf363000-7edf364000 ---p 00000000 00:00 0 
7edf364000-7edf36c000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7edf36c000-7ee39c4000 r-xp 00972000 fd:03 113                            /product/app/webview/webview.apk
7ee39c4000-7ee39f6000 rw-p 04fca000 fd:03 113                            /product/app/webview/webview.apk
7ee39f6000-7ee3d14000 r--p 00000000 fd:05 2194847                        /data/misc/shared_relro/libwebviewchromium64.relro
7ee3d14000-7ee3e6a000 rw-p 00000000 00:00 0                              [anon:.bss]
7ee3e6a000-7f1f36c000 ---p 00000000 00:00 0                              [anon:libwebview reservation]
7f1f36c000-7f1f36d000 r--p 00000000 fd:00 2618                           /system/lib64/libwebviewchromium_loader.so
7f1f36d000-7f1f36e000 --xp 00001000 fd:00 2618                           /system/lib64/libwebviewchromium_loader.so
7f1f36e000-7f1f36f000 rw-p 00002000 fd:00 2618                           /system/lib64/libwebviewchromium_loader.so
7f1f36f000-7f1f370000 r--p 00003000 fd:00 2618                           /system/lib64/libwebviewchromium_loader.so
7f1f370000-7f1f371000 rw-p 00000000 00:00 0                              [anon:.bss]
7f1f378000-7f1f379000 ---p 00000000 00:00 0 
7f1f379000-7f1f381000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f1f381000-7f1f382000 ---p 00000000 00:00 0 
7f1f382000-7f1f38a000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f1f3a1000-7f1f3a2000 ---p 00000000 00:00 0 
7f1f3a2000-7f1f3aa000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f1f3aa000-7f1f3ab000 ---p 00000000 00:00 0 
7f1f3ab000-7f1f3b3000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f1f3b3000-7f1f3b4000 ---p 00000000 00:00 0 
7f1f3b4000-7f1f3bc000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f1f3bc000-7f1f3bd000 ---p 00000000 00:00 0 
7f1f3bd000-7f1f3c5000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f1f3c5000-7f1f3f6000 rw-s 00000000 00:01 184996                         /dev/ashmem/MessageQueue (deleted)
7f1f3f6000-7f1f3fe000 r--p 00000000 fd:00 2394                           /system/lib64/libcompiler_rt.so
7f1f3fe000-7f1f410000 --xp 00008000 fd:00 2394                           /system/lib64/libcompiler_rt.so
7f1f410000-7f1f411000 rw-p 0001a000 fd:00 2394                           /system/lib64/libcompiler_rt.so
7f1f411000-7f1f412000 r--p 0001b000 fd:00 2394                           /system/lib64/libcompiler_rt.so
7f1f412000-7f1f47c000 rw-p 00000000 00:00 0                              [anon:.bss]
7f1f492000-7f1f496000 r--p 00000000 fd:02 1872                           /vendor/lib64/egl/eglSubDriverAndroid.so
7f1f496000-7f1f49c000 --xp 00004000 fd:02 1872                           /vendor/lib64/egl/eglSubDriverAndroid.so
7f1f49c000-7f1f49d000 rw-p 0000a000 fd:02 1872                           /vendor/lib64/egl/eglSubDriverAndroid.so
7f1f49d000-7f1f49e000 r--p 0000b000 fd:02 1872                           /vendor/lib64/egl/eglSubDriverAndroid.so
7f1f49e000-7f1f49f000 rw-p 00000000 00:00 0                              [anon:.bss]
7f1f4a2000-7f1f4c2000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7f1f4c2000-7f1f4d5000 r--p 00000000 fd:02 1874                           /vendor/lib64/egl/libGLESv1_CM_adreno.so
7f1f4d5000-7f1f4fc000 --xp 00013000 fd:02 1874                           /vendor/lib64/egl/libGLESv1_CM_adreno.so
7f1f4fc000-7f1f4fd000 rw-p 0003a000 fd:02 1874                           /vendor/lib64/egl/libGLESv1_CM_adreno.so
7f1f4fd000-7f1f4fe000 r--p 0003b000 fd:02 1874                           /vendor/lib64/egl/libGLESv1_CM_adreno.so
7f1f4fe000-7f1f4ff000 rw-p 00000000 00:00 0                              [anon:.bss]
7f1f504000-7f1f6c2000 r--p 00000000 fd:02 2117                           /vendor/lib64/libllvm-glnext.so
7f1f6c2000-7f20366000 --xp 001be000 fd:02 2117                           /vendor/lib64/libllvm-glnext.so
7f20366000-7f2036e000 rw-p 00e62000 fd:02 2117                           /vendor/lib64/libllvm-glnext.so
7f2036e000-7f203a7000 r--p 00e6a000 fd:02 2117                           /vendor/lib64/libllvm-glnext.so
7f203a7000-7f203d2000 rw-p 00000000 00:00 0                              [anon:.bss]
7f203e0000-7f20400000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7f20400000-7f204df000 r--p 00000000 fd:02 1875                           /vendor/lib64/egl/libGLESv2_adreno.so
7f204df000-7f207ab000 --xp 000df000 fd:02 1875                           /vendor/lib64/egl/libGLESv2_adreno.so
7f207ab000-7f207b2000 rw-p 003ab000 fd:02 1875                           /vendor/lib64/egl/libGLESv2_adreno.so
7f207b2000-7f207bb000 r--p 003b2000 fd:02 1875                           /vendor/lib64/egl/libGLESv2_adreno.so
7f207bb000-7f207c0000 rw-p 00000000 00:00 0                              [anon:.bss]
7f207c5000-7f207c6000 ---p 00000000 00:00 0 
7f207c6000-7f207ce000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f207ce000-7f207ee000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7f207ee000-7f207f3000 r--p 00000000 fd:02 1873                           /vendor/lib64/egl/libEGL_adreno.so
7f207f3000-7f207f7000 --xp 00005000 fd:02 1873                           /vendor/lib64/egl/libEGL_adreno.so
7f207f7000-7f207f8000 rw-p 00009000 fd:02 1873                           /vendor/lib64/egl/libEGL_adreno.so
7f207f8000-7f207f9000 r--p 0000a000 fd:02 1873                           /vendor/lib64/egl/libEGL_adreno.so
7f207f9000-7f207fa000 rw-p 00000000 00:00 0                              [anon:.bss]
7f207fc000-7f207fd000 ---p 00000000 00:00 0 
7f207fd000-7f20805000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f20805000-7f20806000 ---p 00000000 00:00 0 
7f20806000-7f2080e000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f2080e000-7f2082e000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7f2082e000-7f208b6000 r--p 00000000 fd:02 2091                           /vendor/lib64/libgsl.so
7f208b6000-7f20978000 --xp 00088000 fd:02 2091                           /vendor/lib64/libgsl.so
7f20978000-7f20979000 rw-p 0014a000 fd:02 2091                           /vendor/lib64/libgsl.so
7f20979000-7f2097a000 r--p 0014b000 fd:02 2091                           /vendor/lib64/libgsl.so
7f2097a000-7f2097b000 rw-p 00000000 00:00 0                              [anon:.bss]
7f2097d000-7f2097e000 ---p 00000000 00:00 0 
7f2097e000-7f20986000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f20986000-7f209a6000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7f209a6000-7f209ae000 r--p 00000000 fd:00 2891                           /system/lib64/vndk-sp-29/libz.so
7f209ae000-7f209bd000 --xp 00008000 fd:00 2891                           /system/lib64/vndk-sp-29/libz.so
7f209bd000-7f209be000 rw-p 00017000 fd:00 2891                           /system/lib64/vndk-sp-29/libz.so
7f209be000-7f209bf000 r--p 00018000 fd:00 2891                           /system/lib64/vndk-sp-29/libz.so
7f209c1000-7f209c6000 r--p 00000000 fd:02 1977                           /vendor/lib64/libadreno_utils.so
7f209c6000-7f209d0000 --xp 00005000 fd:02 1977                           /vendor/lib64/libadreno_utils.so
7f209d0000-7f209d1000 rw-p 0000f000 fd:02 1977                           /vendor/lib64/libadreno_utils.so
7f209d1000-7f209d2000 r--p 00010000 fd:02 1977                           /vendor/lib64/libadreno_utils.so
7f209d2000-7f209d4000 rw-p 00000000 00:00 0                              [anon:.bss]
7f209d9000-7f209da000 ---p 00000000 00:00 0 
7f209da000-7f209e2000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f209e2000-7f209e3000 ---p 00000000 00:00 0 
7f209e3000-7f209eb000 rw-p 00000000 00:00 0                              [anon:thread signal stack]
7f209eb000-7f20a0b000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7f20a0b000-7f20a0d000 r--p 00000000 fd:02 2178                           /vendor/lib64/libqdMetaData.so
7f20a0d000-7f20a0f000 --xp 00002000 fd:02 2178                           /vendor/lib64/libqdMetaData.so
7f20a0f000-7f20a10000 rw-p 00004000 fd:02 2178                           /vendor/lib64/libqdMetaData.so
7f20a10000-7f20a11000 r--p 00005000 fd:02 2178                           /vendor/lib64/libqdMetaData.so
7f20a15000-7f20a55000 rw-p 00000000 00:00 0                              [anon:dalvik-LinearAlloc]
7f20a55000-7f20a56000 r--p 00000000 fd:00 2857                           /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.2.so
7f20a56000-7f20a57000 --xp 00001000 fd:00 2857                           /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.2.so
7f20a57000-7f20a58000 rw-p 00002000 fd:00 2857                           /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.2.so
7f20a58000-7f20a59000 r--p 00003000 fd:00 2857                           /system/lib64/vndk-sp-29/android.hardware.graphics.common@1.2.so
7f20a59000-7f20a8b000 r--s 00321000 fd:05 2091707                        /data/user_de/0/com.google.android.gms/app_chimera/m/000000aa/dl-AdsFdrDynamite.integ_214106404100000.apk
7f20a8b000-7f20a9b000 r--p 00000000 fd:02 2341                           /vendor/lib64/vendor.qti.hardware.display.mapperextensions@1.0.so
7f20a9b000-7f20aaf000 --xp 00010000 fd:02 2341                           /vendor/lib64/vendor.qti.hardware.display.mapperextensions@1.0.so
7f20aaf000-7f20ab0000 rw-p 00024000 fd:02 2341                           /vendor/lib64/vendor.qti.hardware.display.mapperextensions@1.0.so
7f20ab0000-7f20ab3000 r--p 00025000 fd:02 2341                           /vendor/lib64/vendor.qti.hardware.display.mapperextensions@1.0.so
7f20ab3000-7f20ac3000 rw-s 00000000 00:01 1082944                        /dev/ashmem/shared_memory/5B1B781579D009CB25382574D676C067 (deleted)
7f20ac3000-7f20ac7000 r--p 00000000 fd:02 2089                           /vendor/lib64/libgralloccore.so
7f20ac7000-7f20acb000 --xp 00004000 fd:02 2089                           /vendor/lib64/libgralloccore.so
7f20acb000-7f20acc000 rw-p 00008000 fd:02 2089                           /vendor/lib64/libgralloccore.so
7f20acc000-7f20acd000 r--p 00009000 fd:02 2089                           /vendor/lib64/libgralloccore.so
7f20acd000-7f20ace000 rw-p 00000000 00:00 0                              [anon:.bss]
7f20ad5000-7f20b2c000 r--s 00000000 fd:05 2164174                        /data/user_de/0/com.google.android.gms/app_chimera/current_config.fb
7f20b2c000-7f20b2e000 r--p 00000000 fd:00 2873                           /system/lib64/vndk-sp-29/libbinderthreadstate.so
7f20b2e000-7f20b30000 --xp 00002000 fd:00 2873                           /system/lib64/vndk-sp-29/libbinderthreadstate.so
